CompanyId,TimeFrame,StockDate,Open,High,Low,Close,Doji,Hammer,HangingMan,InvertedHammer,ShootingStar,BullishMarubozu,BearishMarubozu,SuspiciousCandle,BullishEngulfing,BearishEngulfing,BullishHarami,BearishHarami,HaramiCross,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,NearHigh,NearLow,PatternCount,PatternType,MA,MA_slope,UpTrend_MA,DownTrend_MA,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,ValidHammer,ValidBullishEngulfing,ValidPiercingLine,ValidMorningStar,ValidThreeWhiteSoldiers,ValidBullishMarubozu,ValidTweezerBottom,ValidShootingStar,ValidBearishEngulfing,ValidDarkCloud,ValidEveningStar,ValidThreeBlackCrows,ValidBearishMarubozu,ValidTweezerTop,ValidHaramiCross,ValidBullishHarami,ValidBearishHarami,ValidInsideBar,ValidOutsideBar,ValidCustomSignal1,ValidCustomSignal2,TomorrowClose,TomorrowReturn,Return,AvgReturn,MomentumZ,BuyThresh,SellThresh,MomentumAction,BullScore,BearScore,PatternScore,PatternScoreNorm,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,SignalStrength,BatchId,IngestedAt,BuyCount,SellCount,HoldCount,Return,BuyRank,SellRank,HoldRank
93755,Short,2025-09-05,0.065,0.07,0.065,0.07,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,6,BullishEngulfing,0.0633,0.11837455830388688,True,False,0.23674911660777398,True,False,0.12446141713009572,False,True,0.23674911660777398,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.23674911660777398,0.0068620156869371954,1.8470551454555817,-0.007987160973618691,-0.026471767459654988,Buy,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.19713517310517728,0.0,0.19713517310517728,0.19713517310517728,148.0,False,True,0,93755_20250908_220808,20250908_220808,0,0,1,0.23674911660777398,1042,1160,634
56811,Short,2025-09-05,0.0317,0.04,0.02,0.0398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,4,ThreeWhiteSoldiers,0.03564999999999997,0.17077175697865354,True,False,0.26349206349206344,True,False,0.17201824066552435,False,True,0.36769759450171824,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.26349206349206344,0.06286600404506107,1.1663068908901564,0.026683742218700558,0.00762337349491982,Buy,4.0,2.0,2.0,0.6666666666666666,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.2930943462930193,0.0,0.2930943462930193,0.2930943462930193,172.0,False,True,0,56811_20250908_220130,20250908_220130,0,0,1,0.26349206349206344,1045,1163,637
93415,Short,2025-09-05,0.019,0.019,0.019,0.019,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,5,BullishEngulfing,0.016000000000000004,0.23076923076923106,True,False,0.4615384615384617,True,False,0.8785412852027186,False,True,0.4615384615384617,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.4615384615384617,0.2260809824579671,0.26800957797465835,0.03778497791999626,0.01790900499073788,Buy,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.026581551785409285,0.0,0.026581551785409285,0.026581551785409285,171.0,False,True,0,93415_20250908_220759,20250908_220759,0,0,1,0.4615384615384617,1036,1154,628
30947,Short,2025-09-05,0.0023,0.0049,0.0023,0.0037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.0036000000000000008,0.09090909090909105,True,False,0.05714285714285716,True,False,0.2523070350778472,True,False,0.12121212121212133,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.05714285714285716,0.04598558962075792,0.044220992564304694,0.027283277739306815,0.008338143738146581,Buy,4.0,3.0,1.0,0.3333333333333333,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.09469390174762245,0.0,0.09469390174762245,0.09469390174762245,169.0,False,True,0,30947_20250908_215702,20250908_215702,0,0,1,0.05714285714285716,1041,1159,633
64542,Short,2025-08-29,0.066,0.09,0.065,0.09,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,5,BullishEngulfing,0.07749999999999997,0.19230769230769185,True,False,0.3846153846153846,True,False,0.1577438361136046,False,True,0.3846153846153846,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.3846153846153846,0.010683760683760691,2.3704991151750887,0.00178209248945959,-0.016955065488673926,Buy,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.22277530330644277,0.0,0.22277530330644277,0.22277530330644277,145.0,False,True,0,64542_20250908_220229,20250908_220229,0,0,1,0.3846153846153846,1043,1161,635
58641,Short,2025-09-05,0.0185,0.024,0.0185,0.024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,4,BullishEngulfing,0.02175,0.11538461538461542,True,False,0.23076923076923084,True,False,0.08762991827305552,False,True,0.23076923076923084,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.23076923076923084,0.008772086662461421,2.533348752135367,0.025592052644074992,0.0068007728977103245,Buy,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.23981736337998563,0.0,0.23981736337998563,0.23981736337998563,182.0,False,True,0,58641_20250908_220139,20250908_220139,0,0,1,0.23076923076923084,1046,1164,638
44864,Short,2025-09-05,0.006,0.00638,0.006,0.00635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,4,ThreeWhiteSoldiers,0.0062375,0.11383928571428581,True,False,0.03673469387755102,True,False,0.06854776133107841,True,False,0.11403508771929816,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,0.03673469387755102,-0.010248185526631015,0.6854035564671428,-0.002305446871459246,-0.02070889186960117,Buy,4.0,3.0,1.0,0.3333333333333333,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.1563747599012247,0.0,0.1563747599012247,0.1563747599012247,194.0,False,True,1,44864_20250908_220009,20250908_220009,0,0,1,0.03673469387755102,1039,1157,631
39341,Short,2025-09-05,0.0317,0.04,0.0317,0.0399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.0393,0.1260744985673352,True,False,0.03100775193798455,True,False,0.03548904674440829,True,False,0.1399999999999999,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.03100775193798455,0.02189728644740978,0.25671203727133723,0.0007619761789398483,-0.018301931484457294,Buy,9.0,0.0,9.0,3.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.840532469686437,0.0,0.840532469686437,0.840532469686437,177.0,False,True,0,39341_20250908_215856,20250908_215856,0,0,1,0.03100775193798455,1040,1158,632
59068,Short,2025-09-05,0.01665,0.01665,0.01665,0.01665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.01665,0.3875000000000002,True,False,0.0,False,False,0.29330399915688116,False,True,0.3875000000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.04960353734687064,-0.1691198807021343,0.00905472824205094,-0.009166896978307252,Sell,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.01741177362290776,0.0,0.01741177362290776,0.01741177362290776,92.0,False,True,0,59068_20250908_220145,20250908_220145,0,0,1,0.0,281,535,9
87792,Short,2025-09-05,0.01495,0.0225,0.0143,0.0215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.021199999999999997,0.26946107784431117,True,False,0.028708133971291794,True,False,0.08958079955551296,True,False,0.23563218390804597,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.028708133971291794,0.024808072650882418,0.04353679962403684,-0.0008929652126563048,-0.01945611806171276,Buy,9.0,0.0,9.0,3.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.8112485815215665,0.0,0.8112485815215665,0.8112485815215665,175.0,False,True,0,87792_20250908_220637,20250908_220637,0,0,1,0.028708133971291794,280,534,8
