CompanyId,TimeFrame,StockDate,Open,High,Low,Close,Doji,Hammer,HangingMan,InvertedHammer,ShootingStar,BullishMarubozu,BearishMarubozu,SuspiciousCandle,BullishEngulfing,BearishEngulfing,BullishHarami,BearishHarami,HaramiCross,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,NearHigh,NearLow,PatternCount,PatternType,MA,MA_slope,UpTrend_MA,DownTrend_MA,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,ValidHammer,ValidBullishEngulfing,ValidPiercingLine,ValidMorningStar,ValidThreeWhiteSoldiers,ValidBullishMarubozu,ValidTweezerBottom,ValidShootingStar,ValidBearishEngulfing,ValidDarkCloud,ValidEveningStar,ValidThreeBlackCrows,ValidBearishMarubozu,ValidTweezerTop,ValidHaramiCross,ValidBullishHarami,ValidBearishHarami,ValidInsideBar,ValidOutsideBar,ValidCustomSignal1,ValidCustomSignal2,TomorrowClose,TomorrowReturn,Return,AvgReturn,MomentumZ,BuyThresh,SellThresh,MomentumAction,BullScore,BearScore,PatternScore,PatternScoreNorm,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,SignalStrength,BatchId,IngestedAt,BuyCount,SellCount,HoldCount,Return,BuyRank,SellRank,HoldRank
31143,Daily,2025-09-05,0.0451,0.04804,0.0451,0.04804,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.06151285714285715,0.13238658777120316,True,False,-0.23746031746031748,False,True,0.13550908044396537,False,True,-0.25519379844961243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,-0.23746031746031748,-0.020977461438728084,-1.5975523951039403,0.05459541821901826,-0.0025409900023716375,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.2735787466246,0.0,0.2735787466246,0.2735787466246,145.0,False,True,0,31143_20250908_234412,20250908_234412,0,0,1,-0.23746031746031748,1105,1220,698
39341,Daily,2025-09-05,0.0317,0.04,0.0317,0.0399,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,5,ThreeWhiteSoldiers,0.03556142857142857,0.09088917130461427,True,False,0.03100775193798455,True,False,0.03548904674440829,True,False,0.20108368452739311,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.03100775193798455,0.02189728644740978,0.25671203727133723,0.01982588384233698,-0.03736583914785443,Buy,3.0,0.0,3.0,3.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.597761200344841,0.0,0.597761200344841,0.597761200344841,205.0,False,True,0,39341_20250908_234558,20250908_234558,0,0,1,0.03100775193798455,300,533,11
248489,Daily,2025-09-05,0.0748,0.0775,0.0748,0.0775,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,5,BullishMarubozu,0.08442857142857142,0.12475021410219811,True,False,0.025132275132275117,True,False,0.11555480931660365,False,True,-0.12725225225225234,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,0.025132275132275117,0.015408597255369038,0.08414775580880059,0.03689601103894204,-0.0187801885962008,Buy,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.014757759499266814,0.0,0.014757759499266814,0.014757759499266814,89.0,False,True,1,248489_20250908_235652,20250908_235652,0,0,1,0.025132275132275117,301,534,12
94017,Daily,2025-09-05,0.002,0.03,0.002,0.03,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.026928571428571423,0.09212050984936249,True,False,0.0,False,False,3.60976625234051,False,True,-0.2405063291139241,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,1.4977520677035268,-0.4149166353174282,-0.008665318045250198,-0.06495982757779178,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.07171611826202898,0.0,0.07171611826202898,0.07171611826202898,186.0,False,True,0,94017_20250908_235500,20250908_235500,0,0,1,0.0,302,535,13
33695,Daily,2025-09-05,0.063,0.073,0.063,0.068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.06774000000000001,-0.308049264534205,False,True,0.07086614173228356,True,False,0.11955055489973065,False,True,-0.184652278177458,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.07086614173228356,-0.029124582738213965,0.8363886270068899,0.010135090085610622,-0.04523424017538399,Buy,0.0,2.0,-2.0,-2.0,Sell,Buy,Buy,Hold,Hold,LastRowHold,0.9851803659500831,0.0,0.9851803659500831,0.48518036595008307,134.0,False,True,1,33695_20250908_234433,20250908_234433,0,0,1,0.07086614173228356,297,530,8
56811,Daily,2025-09-05,0.0317,0.04,0.02,0.0398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,4,ThreeWhiteSoldiers,0.0303,0.10640473234499392,True,False,0.26349206349206344,True,False,0.17201824066552435,False,True,0.6722689075630253,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.26349206349206344,0.06286600404506107,1.1663068908901564,0.04574411094248129,-0.011436995228860911,Buy,3.0,0.0,3.0,3.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.7388835343695404,0.0,0.7388835343695404,0.7388835343695404,210.0,False,True,0,56811_20250908_234826,20250908_234826,0,0,1,0.26349206349206344,299,532,10
52566,Daily,2025-09-05,0.05015,0.0548,0.05015,0.0548,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,4,ThreeWhiteSoldiers,0.05155714285714286,-0.10920781448617156,False,True,0.1070707070707071,True,False,0.07283619766804786,True,False,-0.02369499376447526,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.1070707070707071,0.0020569856986752287,1.4417792901633002,0.01916460913150436,-0.035656801450075756,Buy,0.0,2.0,-2.0,-2.0,Sell,Buy,Buy,Hold,Hold,LastRowHold,1.1452735343535134,0.0,1.1452735343535134,0.6452735343535133,190.0,False,True,2,52566_20250908_234714,20250908_234714,0,0,1,0.1070707070707071,303,536,14
97123,Daily,2025-09-05,0.037,0.0419,0.037,0.0416,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishEngulfing,0.04105142857142857,0.02804808242701773,True,False,0.040000000000000036,True,False,0.1362273341422247,False,True,-0.11149081589064502,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.040000000000000036,0.019784810841060596,0.14839304671288864,0.02569169752687317,-0.031970443108121104,Buy,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.02617315423758976,0.0,0.02617315423758976,0.02617315423758976,194.0,False,True,0,97123_20250908_235525,20250908_235525,0,0,1,0.040000000000000036,298,531,9
93798,Daily,2025-09-05,0.0883,0.0896,0.0883,0.0896,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.09747571428571429,0.18521799548375895,True,False,-0.004444444444444473,False,True,0.07138857771481825,False,True,-0.030303030303030276,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,-0.004444444444444473,0.0071771871973254405,-0.16279399329393826,0.03675833850743437,-0.020194834060157645,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.028521228909263594,0.0,0.028521228909263594,0.028521228909263594,184.0,False,True,0,93798_20250908_235452,20250908_235452,0,0,1,-0.004444444444444473,296,529,7
31311,Daily,2025-09-05,0.0051,0.009,0.0051,0.009,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0103,0.058737151248164254,True,False,-0.1346153846153847,False,True,0.3749821121420017,False,True,-0.15094339622641517,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,-0.1346153846153847,0.0356223650563273,-0.4539889881660402,-0.004346667705841446,-0.06127144025116487,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.07765739198021372,0.0,0.07765739198021372,0.07765739198021372,131.0,False,True,0,31311_20250908_234418,20250908_234418,0,0,1,-0.1346153846153847,1111,1226,704
