CompanyId,StockDate,Open,High,Low,Close,TomorrowClose,Return,TomorrowReturn,Doji,Hammer,InvertedHammer,ShootingStar,BullishEngulfing,BearishEngulfing,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,MA,MA_slope,UpTrend_MA,DownTrend_MA,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumZ,SignalStrength,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,MomentumAction,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,BatchId,IngestedAt,TimeFrame,log_Open,log_High,log_Low,log_Close,Pred_Linear,Pred_Lasso,Pred_Ridge,PredictedTomorrowClose,Pred_SARIMAX,order,seasonal_order,Pred_lr_PyCaret_SARIMAX,Pred_lr_PyCaret_PyCaret
34193,2025-08-29,0.0225,0.025,0.0225,0.025,0.0,26.77777777777778,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012950000000000001,13.388888888888891,True,False,True,False,True,False,26.77777777777778,True,False,8.467876845561994,False,True,26.77777777777778,2.8460498941515415,1,0.6956437420724646,0.6956437420724646,0.6956437420724646,0.6956437420724646,15.0,True,True,Buy,Buy,Hold,Buy,Buy,Hold,LastRowHold,34193_20250911_163533,20250911_163533,Short,-3.7942399697717626,-3.6888794541139363,-3.7942399697717626,-3.6888794541139363,-2.7744229004374107e-14,0.011108255268459613,0.7230977585856447,0.24473533795135885,2.2814448685185047,"(1, 1, 1)","(0, 1, 1, 7)",0.21826846981048584,0.21826846981048584
53152,2025-09-10,0.06,0.1,0.06,0.09,0.0,-0.18181818181818188,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.09999999999999998,-0.16666666666666685,False,True,False,True,False,True,-0.18181818181818188,False,True,0.2801550900138452,True,False,-0.25,-0.5862232709222486,0,0.8357250098402245,0.0,0.8357250098402245,0.8357250098402245,184.0,False,True,Sell,Sell,Hold,Sell,Hold,Hold,LastRowHold,53152_20250911_163834,20250911_163834,Short,-2.8134107167600364,-2.3025850929940455,-2.8134107167600364,-2.4079456086518722,-5.995658654996045e-17,0.15900494956216696,0.10167994483483012,0.08689496479899901,-0.3107052982947945,"(1, 1, 1)","(0, 1, 1, 7)",0.27618968401331906,0.27618968401331906
34193,2025-08-29,0.0225,0.025,0.0225,0.025,0.0,26.77777777777778,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00572,5.355555555555556,True,False,True,False,True,False,26.77777777777778,True,False,8.467876845561994,False,True,26.77777777777778,2.8460498941515415,1,0.33345969602124625,0.33345969602124625,0.33345969602124625,0.33345969602124625,15.0,True,True,Buy,Buy,Hold,Buy,Buy,Hold,LastRowHold,34193_20250911_171253,20250911_171253,Swing,-3.7942399697717626,-3.6888794541139363,-3.7942399697717626,-3.6888794541139363,6.243459941346692e-14,0.011146698581560296,0.37502975129021415,0.12872548329061229,3.389569677839403,"(1, 1, 1)","(0, 1, 1, 7)",0.21826846981048373,0.21826846981048373
53152,2025-09-10,0.06,0.1,0.06,0.09,0.0,-0.18181818181818188,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.11599999999999999,-0.0705128205128207,False,True,False,True,False,True,-0.3571428571428572,False,True,0.2801550900138452,True,False,-0.3571428571428572,-0.5862232709222486,0,0.2111103864022216,0.0,0.2111103864022216,0.2111103864022216,168.0,False,True,Sell,Sell,Hold,Sell,Hold,Hold,LastRowHold,53152_20250911_171547,20250911_171547,Swing,-2.8134107167600364,-2.3025850929940455,-2.8134107167600364,-2.4079456086518722,-1.7335748989461778e-16,0.15628980041312723,0.10383601683983337,0.08670860575098682,-0.2909478541533407,"(1, 1, 1)","(0, 1, 1, 7)",0.2761896840133562,0.2761896840133562
34193,2025-08-29,0.0225,0.025,0.0225,0.025,0.0,26.77777777777778,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0033100000000000004,0.29296875,True,False,True,False,True,False,26.77777777777778,True,False,8.467876845561994,False,True,26.77777777777778,2.8460498941515415,1,0.356275852845776,0.356275852845776,0.356275852845776,0.356275852845776,17.0,True,True,Buy,Sell,Hold,Buy,Buy,Hold,LastRowHold,34193_20250911_174748,20250911_174748,Long,-3.7942399697717626,-3.6888794541139363,-3.7942399697717626,-3.6888794541139363,-2.915957320138059e-16,0.011931602419874406,0.4338706901639197,0.14860076419459795,6.360113352857738,"(1, 1, 1)","(0, 1, 1, 7)",0.21826846981048845,0.21826846981048845
53152,2025-09-10,0.06,0.1,0.06,0.09,0.0,-0.18181818181818188,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1204,-0.13365713257780176,False,True,False,True,False,True,-0.4,False,True,0.2801550900138452,True,False,-0.4,-0.5862232709222486,0,0.7972888586287257,0.0,0.7972888586287257,0.7972888586287257,142.0,False,True,Sell,Sell,Hold,Sell,Hold,Hold,LastRowHold,53152_20250911_175039,20250911_175039,Long,-2.8134107167600364,-2.3025850929940455,-2.8134107167600364,-2.4079456086518722,1.6066328916083455e-16,0.1550068203200132,0.10707017615505914,0.08735899882502417,-0.21047310250359463,"(1, 1, 1)","(0, 1, 1, 7)",0.2761896840136359,0.2761896840136359
53152,2025-09-10,0.06,0.1,0.06,0.09,0.0,-0.18181818181818188,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12142857142857143,-0.07002188183807456,False,True,False,True,False,True,-0.18181818181818188,False,True,0.2801550900138452,True,False,-0.3076923076923077,-0.5862232709222486,0,0.6725581450759451,0.0,0.6725581450759451,0.6725581450759451,183.0,False,True,Sell,Sell,Hold,Sell,Hold,Hold,LastRowHold,53152_20250911_182526,20250911_182526,Daily,-2.8134107167600364,-2.3025850929940455,-2.8134107167600364,-2.4079456086518722,-4.235478166072242e-17,0.15851755448165994,0.10372814132016943,0.08741523193394311,-0.3197009704117063,"(1, 1, 1)","(0, 1, 1, 7)",0.2761896840133857,0.2761896840133857
34193,2025-08-29,0.0225,0.025,0.0225,0.025,0.0,26.77777777777778,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004342857142857143,3.825396825396826,True,False,True,False,True,False,26.77777777777778,True,False,8.467876845561994,False,True,26.77777777777778,2.8460498941515415,1,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,17.0,True,True,Buy,Buy,Hold,Buy,Buy,Hold,LastRowHold,34193_20250911_182233,20250911_182233,Daily,-3.7942399697717626,-3.6888794541139363,-3.7942399697717626,-3.6888794541139363,-2.887039585171006e-15,0.013748664227053273,0.4131816532868395,0.1423101058379633,-5.163113862571216,"(1, 1, 1)","(0, 1, 1, 7)",0.2182684698104834,0.2182684698104834
