CompanyId,TimeFrame,StockDate,Open,High,Low,Close,Doji,Hammer,HangingMan,InvertedHammer,ShootingStar,BullishMarubozu,BearishMarubozu,SuspiciousCandle,BullishEngulfing,BearishEngulfing,BullishHarami,BearishHarami,HaramiCross,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,NearHigh,NearLow,PatternCount,PatternType,MA,MA_slope,UpTrend_MA,DownTrend_MA,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,ValidHammer,ValidBullishEngulfing,ValidPiercingLine,ValidMorningStar,ValidThreeWhiteSoldiers,ValidBullishMarubozu,ValidTweezerBottom,ValidShootingStar,ValidBearishEngulfing,ValidDarkCloud,ValidEveningStar,ValidThreeBlackCrows,ValidBearishMarubozu,ValidTweezerTop,ValidHaramiCross,ValidBullishHarami,ValidBearishHarami,ValidInsideBar,ValidOutsideBar,ValidCustomSignal1,ValidCustomSignal2,TomorrowClose,TomorrowReturn,Return,AvgReturn,MomentumZ,BuyThresh,SellThresh,MomentumAction,BullScore,BearScore,PatternScore,PatternScoreNorm,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,SignalStrength,BatchId,IngestedAt,BuyCount,SellCount,HoldCount,Return,BuyRank,SellRank,HoldRank
250006,Long,2025-09-05,0.0655,0.08,0.064,0.0798,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,4,ThreeWhiteSoldiers,0.05006999999999999,0.25728204098031293,True,False,0.9463414634146339,True,False,0.1137411438207688,False,True,0.9463414634146339,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.20817562452687355,0.07384952365046843,1.1809807459653625,0.061254897174139636,-0.016467916915684427,Buy,24.0,0.0,24.0,2.4,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.7910015745014158,0.0,0.7910015745014158,0.7910015745014158,174.0,False,True,0,250006_20250908_232204,20250908_232204,0,0,1,0.20817562452687355,1073,1176,664
52884,Long,2025-09-05,0.086,0.086,0.086,0.086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.074974,0.025033154232120713,True,False,0.27976190476190466,True,False,0.05142451887230481,True,False,0.27976190476190466,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.06304079110012362,0.026122173535633685,0.7179185799708633,0.014634434120052598,-0.05907684488319516,Buy,8.0,17.0,-9.0,-0.9,Sell,Hold,Buy,Hold,Hold,LastRowHold,0.3104301945862609,0.0,0.3104301945862609,0.3104301945862609,119.0,False,True,0,52884_20250908_231247,20250908_231247,0,0,1,0.06304079110012362,296,515,3
67725,Long,2025-08-29,0.0017,0.0017,0.0017,0.0017,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,ThreeWhiteSoldiers,0.01132,7.84375,True,False,0.2142857142857142,True,False,21.527081589667663,False,True,0.2142857142857142,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0625,6.668364483098939,-0.30686298352069935,0.029889390006056712,-0.04713050596898628,Sell,28.0,1.0,27.0,2.7,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.8954881562232325,0.0,0.8954881562232325,0.8954881562232325,113.0,False,True,0,67725_20250908_231513,20250908_231513,0,0,1,0.0625,301,519,7
30914,Long,2025-09-05,0.0083,0.0083,0.0083,0.0083,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0076110000000000014,0.04575432811211888,True,False,0.18571428571428572,True,False,0.057670475877645365,True,False,0.18571428571428572,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.018659605617955256,-0.3235556033479554,0.03965677833014186,-0.03602227799007349,Sell,13.0,11.0,2.0,0.2,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.07168827430834881,0.0,0.07168827430834881,0.07168827430834881,176.0,False,True,0,30914_20250908_230926,20250908_230926,0,0,1,0.0,297,516,4
93242,Long,2025-09-05,0.0126,0.016,0.0104,0.016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.0105764,0.5439999999999998,True,False,1.6666666666666665,True,False,0.24060924259456895,False,True,1.6666666666666665,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.23076923076923084,0.12421924239705662,0.44283414561805895,0.042593257927235985,-0.027847713726165114,Buy,18.0,9.0,9.0,0.9,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.3047014320163246,0.0,0.3047014320163246,0.3047014320163246,140.0,False,True,0,93242_20250908_231947,20250908_231947,0,0,1,0.23076923076923084,298,517,5
93454,Long,2025-09-05,0.035,0.035,0.035,0.035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.032350000000000004,0.035531370038412335,True,False,0.17845117845117864,True,False,0.05643121750468823,False,True,0.17845117845117864,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.017845117845117865,-0.31622776601683844,0.03310502556498184,-0.0334894746067765,Sell,9.0,18.0,-9.0,-0.9,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.2928367407030151,0.0,0.2928367407030151,0.2928367407030151,74.0,False,True,0,93454_20250908_231953,20250908_231953,0,0,1,0.0,295,514,2
98634,Long,2025-09-05,0.0123,0.0123,0.0123,0.0123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,4,ThreeWhiteSoldiers,0.01143,0.039090909090909065,True,False,0.11818181818181817,True,False,0.056841778526149266,True,False,0.11818181818181817,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.02499999999999991,0.012670192365314314,0.2169145293195469,0.02168423439065463,-0.05401775421780451,Buy,13.0,2.0,11.0,1.1,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.3427893085208634,0.0,0.3427893085208634,0.3427893085208634,160.0,False,True,0,98634_20250908_232104,20250908_232104,0,0,1,0.02499999999999991,299,518,6
88648,Long,2025-09-05,0.02408,0.02408,0.02408,0.02408,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.021168,0.04937537180249829,True,False,0.2541666666666669,True,False,0.044427351106115516,True,False,0.2541666666666669,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,-0.0008298755186721962,0.023767541421220995,-0.5536548168523895,0.02721386566679786,-0.048528238656643116,Sell,9.0,18.0,-9.0,-0.9,Sell,Hold,Sell,Sell,Hold,LastRowHold,0.3066371552127552,0.3066371552127552,0.3066371552127552,0.3066371552127552,175.0,True,True,1,88648_20250908_231858,20250908_231858,0,1,0,-0.0008298755186721962,300,1,1332
84404,Long,2025-09-05,0.095,0.095,0.095,0.095,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0942,0.0021276595744681437,True,False,0.010638297872340496,True,False,0.0033641251703919518,False,True,0.010638297872340496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.0010638297872340497,-0.31622776601683455,0.041817901364026175,-0.003120587351723717,Sell,2.0,0.0,2.0,0.2,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.07600619941143469,0.0,0.07600619941143469,0.07600619941143469,16.0,False,True,0,84404_20250908_231801,20250908_231801,0,0,1,0.0,294,513,1
77801,Long,2025-09-05,0.07,0.07,0.07,0.07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,BullishMarubozu,0.03859,0.7840961627369392,True,False,76.77777777777779,True,False,11.985792875333656,False,True,76.77777777777779,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.9943019943019946,3.899430199430199,-0.24238097849219947,0.053170973398176766,0.0018874105713397038,Sell,11.0,14.0,-3.0,-0.3,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.10695199295624998,0.0,0.10695199295624998,0.10695199295624998,43.0,False,True,0,77801_20250908_231713,20250908_231713,0,0,1,0.9943019943019946,302,520,8
